building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
179091,445,6,0,140664,132,0,779,73697,12518,0,0,76073,3154,2078,355328,11056,813,116894,72
428872,477,261,2527,24676,73,0,148,16615,3630,0,0,44552,17001,14445,268976,24884,572,125051,40
303208,132,2270,740,138947,211,0,295,40457,6348,0,0,33515,78643,18842,24596,86786,4093,223874,9843
183367,1790,1101,0,3460,0,0,943,25024,3421,0,0,129389,55951,14211,155476,64131,3207,331329,0
204396,3977,2514,0,431,1383,0,2482,13848,22214,0,0,126937,43337,0,196536,47670,7217,294355,5503
217217,2929,338,491,68046,0,0,329,81498,1548,0,0,135852,14939,23919,365193,33513,5242,21555,191
427085,3109,0,0,23061,46,0,226,43422,4553,0,0,100352,66,131,168697,6398,11389,184265,0
433315,578,60,252,106590,0,0,99,116727,654,0,0,29219,548,1168,275401,3172,1038,728,3251
0,0,0,0,0,0,0,0,0,0,0,0,908079,0,0,17114,132,0,47475,0
520417,283,0,0,54623,1723,0,2122,65336,1302,0,0,6672,96251,0,121315,3245,429,99014,68
469131,966,254,0,19231,4090,0,2328,36194,4920,0,0,1310,554,0,95112,58562,1936,278037,175
212067,4975,0,0,45255,0,0,148,17215,2898,0,0,141717,6247,0,70520,35276,32944,334856,68682
94240,423,0,0,82307,0,0,538,11476,857,0,0,505998,85248,3695,50201,46491,1130,90195,1
324905,10781,0,0,2822,229,0,2519,160974,4618,0,0,50728,2476,4592,28796,1519,13436,364405,0
204786,20,589,0,198749,26,0,108,1362,3562,0,0,152749,17865,15889,43461,29041,303,304001,289
122419,388,5,0,50410,198,0,1846,41629,6333,0,0,270477,4775,182975,211748,18382,1710,58449,1056
184093,9651,3292,3468,52790,70,0,1236,48442,6992,0,0,78105,137849,99484,106487,38021,12422,190398,0
405220,218,0,0,15447,4143,0,3880,27539,14205,0,0,9759,814,0,167198,57442,368,266565,2
298327,2086,559,794,906,78,0,239,17109,4697,0,0,182492,49592,4041,176911,45092,3250,183437,3190
479501,7151,1061,0,110097,0,0,0,21172,5353,0,0,53678,60204,0,183766,10366,9649,27807,2995
164694,363,11,54996,106202,88,0,1142,96860,9279,0,0,139502,26320,5403,338811,6925,567,21624,13
244474,1314,696,887,187,0,0,343,71289,2452,0,0,79789,12192,3444,486277,50683,2581,15384,808
279571,2008,4065,0,0,340,0,362,19315,7439,0,0,237142,25166,494,232250,17305,3125,143621,597
250394,120,12,33202,152755,99,0,2385,131675,4913,0,0,114591,5624,5397,250186,10929,438,10080,0
126310,1356,3518,4798,853,45,0,265,20407,5384,0,0,110368,67787,14733,209460,60090,2376,344863,187
319256,3663,0,0,81116,125,0,447,43190,10065,0,0,25709,4504,77,206953,4894,10928,261418,455
236226,995,197,468,51321,203,0,747,33417,12760,0,0,56242,25681,446,210780,22371,2569,316748,1629
170370,2575,276,3,112466,15,0,888,2767,3263,0,0,286299,21521,79904,22249,20403,4525,242624,2652
231823,1553,2986,9050,11243,21,0,171,15015,5948,0,0,164497,63705,12890,136458,38079,3405,272944,3012
350720,2327,483,0,213,98,0,438,53870,8074,0,0,133193,32320,4448,269272,62096,1922,53227,99
477565,175,0,126,146490,16,0,174,54884,621,0,0,14304,352,5173,266648,3120,192,256,2704
292937,85,0,0,72496,282,0,327,84063,11309,0,0,110064,30691,0,184554,5760,151,180030,51
203106,1679,1,26772,106099,0,0,60,44372,1595,0,0,38596,1688,38750,241553,19079,2965,246485,0
466935,875,1769,0,1369,22,0,298,10215,8357,0,0,150812,21472,7468,165116,12942,2408,122169,573
370714,775,0,0,19476,294,0,257,91129,19925,0,0,21213,1841,0,314826,429,1014,130751,156
392068,289,27,57069,367,0,0,25,28564,1919,0,0,100765,3833,7139,363390,4481,337,12527,0
243556,2062,0,0,127483,2333,0,854,93256,10194,0,0,49898,185,0,136943,322,4248,300903,563
181862,3100,3492,8815,210840,12,0,6723,40977,39262,0,0,51023,83486,9,63753,94095,4690,180661,0
98701,2096,534,0,85503,0,0,9,27698,6572,0,0,358523,2492,0,314342,25047,1802,47153,2328
174191,2736,498,2908,149616,635,0,1979,163686,14400,0,0,90630,34397,5267,267447,43370,9844,7260,3936
107775,2476,466,0,71516,0,0,538,42848,6840,0,0,324905,20405,31422,292628,19479,3699,46380,1423
367776,1460,2292,649,2829,1547,0,1343,54851,15800,0,0,23481,1831,9629,225241,13761,3440,244636,2234
193355,2144,670,0,97820,0,0,487,41346,7866,0,0,241355,8906,2043,333260,10323,2547,26182,4496
311068,6387,46668,1352,135820,79,0,58,14508,4340,0,0,65831,93658,3557,49353,19847,35090,160071,25113
247403,7336,6804,0,102715,0,0,314,23266,30312,0,0,208867,57725,19292,28147,43191,16368,163548,17512
326987,493,377,0,70716,275,0,321,46821,11326,0,0,89662,34991,0,209214,611,763,180213,30
210675,1451,1137,0,2390,463,0,1377,33274,19407,0,0,105610,9456,4752,305348,22346,2115,251624,1375
281233,5698,0,0,152458,1046,0,872,69742,1338,0,0,14267,495,0,28849,46912,7687,362203,0
199704,718,154,1295,45496,6,0,97,42142,3245,0,0,257190,2175,7102,371989,34389,1409,5689,0
263129,276,62,2926,43963,56,0,264,23969,6624,0,0,40241,60893,1778,363476,32213,823,132077,30
248360,306,1,0,97488,28,0,357,71843,10687,0,0,170979,42375,2791,96663,12102,17182,198966,2672
211772,1892,1688,0,10397,438,0,703,53700,10137,0,0,111594,14475,1204,193978,36292,2600,321537,393
254560,1028,13,0,156262,2,0,320,9576,10943,0,0,152323,13915,3419,177141,9032,1869,182331,66
393325,1557,0,0,57623,135,0,0,50464,23779,0,0,36724,470,135536,223653,5210,2180,39456,2688
299916,224,408,0,53685,165,0,853,100052,7092,0,0,45324,49804,0,253905,3046,994,155745,1587
446520,1,218,0,28342,3364,0,3055,27656,9146,0,0,9298,107,0,152626,89955,0,202512,0
231625,864,431,114,179851,15,0,44,30956,9208,0,0,102266,14342,0,250873,115832,2188,34133,58
182573,852,1326,1353,231191,1137,0,3746,93524,15812,0,0,101627,19498,6998,269733,26069,2294,9481,5586
214165,14613,16440,517,134947,0,0,221,14904,3538,0,0,71278,172152,1638,41484,56269,30106,198021,2507
354073,477,60,0,20117,781,0,649,64800,2364,0,0,2653,238914,119,39519,8345,470,239430,29
256646,1290,69,0,109929,16,0,415,10281,23425,0,0,182961,49045,2496,55490,16222,3784,258816,1915
391956,1048,88,1620,70899,159,0,193,50433,4357,0,0,105758,6182,3468,316848,9319,2518,7954,0
310597,1456,9207,0,41214,211,0,215,38302,9979,0,0,87239,38510,2785,283960,10842,2991,132760,2532
214634,2743,41,0,65352,40,0,313,11987,6546,0,0,297194,172636,5013,41698,17516,6657,130387,43
251438,1936,762,32,28838,2103,0,222,19274,7022,0,0,66129,33533,14832,124134,97022,3233,322171,119
421602,805,320,2463,24468,0,0,132,14622,3387,0,0,45420,7696,5293,275588,27110,1358,142536,0
170657,833,0,63,13913,0,0,1707,43853,6945,0,0,300132,1759,12,131228,101728,829,197841,1300
201824,4377,4658,0,185428,1186,0,1621,36245,16846,0,0,134118,89688,4163,192304,70008,7089,22151,1094
107562,286,1791,165,211110,27,0,1570,73796,13180,0,0,40945,26720,139936,142515,59231,811,153142,13
207647,1278,1093,19087,52,129,0,307,25895,4469,0,0,63326,2971,31429,325134,34270,2402,253311,0
330770,1585,424,0,15899,223,0,274,174820,7881,0,0,11172,1098,159,151882,437,3425,267417,5334
425553,871,1672,0,1,62,0,311,10039,8640,0,0,157957,33365,729,179306,15805,3415,132533,2541
183192,2662,842,0,119395,192,0,492,48637,11076,0,0,86554,66414,5058,211252,27016,6281,202642,1095
171521,2699,272,1635,39971,0,0,294,24658,5817,0,0,115243,227094,2318,30553,17419,11561,312182,9563
420175,1927,2233,0,515,1173,0,961,46782,7147,0,0,4525,19149,8184,249332,11726,3197,193180,2594
183165,1176,1272,0,87625,249,0,556,56624,13790,0,0,87511,14771,4936,219720,30624,3630,264830,2321
138241,2561,23,1202,199784,23,0,304,28333,13201,0,0,179230,20035,49885,275935,26107,4057,33668,211
177902,413,0,359,63915,0,0,270,68549,10334,0,0,173170,2314,13348,426703,28657,1265,5601,0
204983,5513,4908,0,12950,0,0,554,14580,3863,0,0,213824,39539,8436,218774,43060,9136,185125,7555
435563,1166,219,0,6278,2978,0,1554,28848,5900,0,0,436,396,138,128953,58949,2391,298987,44
303064,4505,33,0,125856,0,0,132,10035,20339,0,0,126321,30589,3804,205779,7377,14497,112731,7738
350217,71,1674,10149,68178,222,0,218,12701,5746,0,0,197145,108066,18663,29553,21969,165,148063,0
130802,294,0,1410,120607,22,0,224,28835,12661,0,0,172047,10265,56302,360017,50451,327,28528,8
103588,1043,327,2877,9110,16,0,639,26546,24340,0,0,133195,67162,7085,255337,36561,2325,302640,9
633180,803,217,0,4,0,0,39,28025,2171,0,0,16115,6922,0,91655,8481,2329,181181,1678
150008,4808,0,0,76854,85,0,1209,62002,6316,0,0,136862,3390,5082,112964,54372,5834,352846,168
208324,1920,4247,0,103030,110,0,780,97297,9135,0,0,78048,6482,0,361854,10547,3576,87258,192
207311,1198,131,806,152695,34,0,750,3709,3235,0,0,135553,117639,392,21919,68378,2549,255197,1304
193000,4059,17706,1,2604,2280,0,1402,15987,7853,0,0,191751,135825,1992,82980,46829,12551,241436,14544
755492,251,48,0,11431,0,0,85,4699,1988,0,0,131190,8843,11849,24533,5239,573,16449,130
541845,217,0,0,50123,1891,0,2073,55522,1209,0,0,2779,0,0,135232,4523,470,176916,0
654828,175,100,0,11730,26,0,201,17584,6277,0,0,21874,19452,1563,133767,6948,1021,96496,758
155187,1617,4855,9323,22,2721,0,4225,23071,28295,0,0,93506,40857,664,137307,99514,2118,368741,777
293864,1491,2260,1885,65021,54,0,47,29399,9745,0,0,61168,27322,6029,217315,24463,1624,230907,206
185786,451,270,587,159043,255,0,638,64701,20825,0,0,56499,56709,1167,257253,13447,1399,153687,83
290022,1319,280,1929,28897,15,0,54,26430,9612,0,0,72680,35744,13080,212983,25456,1419,252701,179
311227,558,522,0,2105,235,0,313,137355,9375,0,0,12607,1078,2129,196228,618,2157,290355,5938
558873,186,414,0,3901,127,0,5313,58864,8837,0,0,3001,661,206,171150,37417,344,123197,309
248336,1179,3233,8519,19607,332,0,372,14287,6728,0,0,161522,71660,8878,128941,34623,2684,259375,2524
301510,10,0,0,41795,228,0,1071,124671,4160,0,0,48523,9982,0,284574,1603,65,154583,25
214089,5484,39,0,39323,33,0,252,49398,30629,0,0,173104,129181,13952,137711,8528,21450,137075,12552
242455,4653,2546,0,8554,0,0,67,24922,4486,0,0,159756,31377,8913,229726,51764,6390,194086,3105
264170,58,831,0,62851,218,0,1923,85720,11813,0,0,112919,36162,0,208686,916,105,186428,0
356757,523,35,229,132986,30,0,27,160046,474,0,0,31823,337,6399,277093,5033,494,508,6
127876,365,856,0,176417,0,0,526,21281,1950,0,0,187861,8319,6697,80774,87510,1002,270796,570
154185,1014,0,0,43528,172,0,1782,36047,4751,0,0,137928,22486,1576,143536,70156,1300,353879,460
237636,354,2836,18079,8143,295,0,498,23700,5518,0,0,77180,67457,30470,144538,40479,885,314732,0
345329,466,14870,0,81845,92,0,356,44478,10022,0,0,17298,15069,0,145067,45978,397,251527,6
270776,2970,1480,0,12118,639,0,1660,24262,8140,0,0,31891,133982,11463,159144,98193,4829,210836,417
421436,213,70875,0,12799,3007,0,2733,21794,8678,0,0,9887,970,46,162067,26762,382,231151,0
289149,380,1554,4279,36661,6,0,352,16724,4279,0,0,61400,20378,6159,458760,21581,807,50241,90
282870,364,0,0,0,0,0,118,41466,10050,0,0,37350,0,12,320716,8904,1912,266699,2339
251794,1879,177,833,1879,0,0,279,79497,2152,0,0,57022,8985,17310,497262,41448,2745,9225,313
224367,1801,4,0,104174,0,0,188,8788,19153,0,0,189887,167840,6751,47778,19730,4793,175492,2054
177448,1575,890,4802,162879,1,0,9967,78517,52669,0,0,43010,63605,28578,130625,85420,2377,130437,0
198982,867,2989,570,51946,58,0,643,20705,6438,0,0,110791,106736,13300,71624,36513,1802,348234,602
160780,890,7776,3773,7232,28,0,190,17640,6444,0,0,130569,76182,11275,53678,72692,1670,421010,971
181431,1562,183,20156,4564,0,0,49,53284,3444,0,0,92768,2257,9069,567405,15285,2088,19255,0
401602,947,0,0,2097,0,0,3,42871,2580,0,0,41953,1,0,406344,51769,1956,19608,1069
224865,128,0,25306,186540,0,0,2057,80050,5126,0,0,118125,13233,11002,263097,13398,295,29578,0
233276,679,14,2941,1,0,0,200,35412,7748,0,0,67385,11534,2410,180863,22985,498,405765,1089
251826,1318,533,842,8441,0,0,317,93237,2167,0,0,62099,11779,6654,475794,42304,3103,11726,660
600468,400,55,0,2091,231,0,248,37008,8197,0,0,9806,1323,1015,131913,1162,1381,177299,203
318565,46,439,0,52338,167,0,814,91011,9160,0,0,43583,67466,0,229000,5629,139,154420,23
248098,475,221,6299,3269,40,0,6,37985,1027,0,0,142274,1780,271,513968,7073,987,9027,0
143393,897,1198,739,39523,0,0,9205,69146,3300,0,0,146240,139385,30350,153264,13135,2084,219620,1321
118329,3568,2214,0,114788,24,0,93,35454,10477,0,0,197193,5454,76989,35736,118629,4997,247494,1361
176993,434,6689,0,102288,56,0,171,12146,15997,0,0,135978,12112,96549,35366,43177,1235,333282,327
185150,346,0,0,156251,38,0,68,40890,2399,0,0,124766,16046,761,344583,13912,972,85830,788
190666,399,126,0,40571,99,0,129,38989,2444,0,0,210971,5180,15312,429434,30586,987,6907,0
627582,1541,163,392,0,227,0,125,29641,3327,0,0,22572,5727,0,74421,9091,2647,194906,438
123171,197,253,0,97816,103,0,1001,84094,27290,0,0,212056,5914,206255,186872,6300,624,19714,1140
262939,136,1662,1636,189277,11,0,170,25930,9585,0,0,60928,38285,4866,189627,14501,615,172246,386
71193,1346,698,0,75548,0,0,2403,21577,8565,0,0,321346,35988,19706,359988,17907,852,35217,466
44533,1334,675,0,0,221,0,483,24227,8178,0,0,93833,100128,138527,238579,55923,2756,263403,0
270932,14083,30,131,87677,142,0,171,37033,7626,0,0,29702,24369,2375,75388,19410,24753,378764,214
360628,54,41,0,21670,84,0,1042,124340,8838,0,0,4146,39,0,38627,4478,173,408616,24
168662,1000,1406,999,45285,207,0,662,14977,2853,0,0,142625,49455,29559,129061,32859,3341,348174,1675
316901,5753,0,0,0,285,0,701,64658,6799,0,0,3494,1087,0,53558,4131,10472,502284,2677
127181,269,46,0,296787,52,0,351,19916,8120,0,0,36860,262806,1190,27156,15292,784,175945,45
207721,4166,900,0,99882,43,0,208,20104,8633,0,0,47289,90627,110678,151894,32325,4989,192907,434
319436,478,502,0,97914,207,0,1520,58969,14715,0,0,84550,33557,0,168704,2287,1545,187486,930
407277,158,1285,0,53915,567,0,677,47359,6441,0,0,4336,349,0,183555,69177,16085,165286,16333
148183,1922,4101,2957,1881,84,0,2349,24648,11210,0,0,101460,61959,35094,141337,81633,3025,350284,673
264316,65,2666,0,128186,31,0,254,23615,6091,0,0,60077,28646,1247,278839,23748,273,154729,17
285381,183,1048,1313,105887,220,0,284,8829,7080,0,0,40413,66824,7148,70367,75434,689,301700,0
332183,2531,6,0,127429,66,0,101,87445,3173,0,0,97403,5854,391,280977,27301,4568,3197,175
378223,1745,0,0,17344,0,0,108,29011,1330,0,0,138131,899,197859,162527,41541,2497,1511,74
205000,418,661,20564,122505,109,0,217,97718,6288,0,0,137012,12818,12474,329921,11541,589,14965,0
339736,45,0,0,83173,1076,0,744,13948,4212,0,0,26948,168691,0,263245,12375,403,57616,588
549581,518,259,0,20392,11,0,189,41096,1585,0,0,3996,351,4,128712,11386,1468,212163,1089
97527,1173,1981,4525,0,50,0,290,22894,5405,0,0,123862,43069,27987,232070,57422,2257,351732,556
276290,167,121,2448,73737,15,0,332,37765,5605,0,0,34596,173855,1579,242860,31984,2422,85581,3443
271050,2671,484,0,70110,0,0,23,30766,1225,0,0,257444,3498,29552,254628,38107,3754,9488,0
324191,120,428,0,42881,27,0,174,68535,9428,0,0,39920,1431,882,194565,11069,676,276233,2240
568814,299,0,0,5593,96,0,7420,51084,8660,0,0,5899,505,183,196680,42323,501,84542,201
210478,6839,37,0,37268,41,0,441,44919,25116,0,0,184758,48500,1622,145903,16405,15479,234378,616
383713,206,0,0,49116,663,0,720,73855,8600,0,0,4694,12511,0,184538,5219,317,248618,30
95063,256,1068,0,120741,0,0,106,82282,2502,0,0,286727,9090,1587,339231,20859,469,12127,692
119807,2159,1005,0,33169,0,0,591,28222,1956,0,0,402101,137878,0,118485,33218,2744,91465,0
223496,1093,170,0,85772,44,0,652,47239,9561,0,0,63732,8346,8032,253329,73346,2206,195285,497
325241,2679,0,0,129603,0,0,0,21856,7776,0,0,61800,0,304,395990,23971,3569,1,10
110039,7347,610,263,103447,416,0,274,36327,205008,0,0,179763,22478,2506,13549,78020,8653,196883,7217
309188,868,4670,0,94452,121,0,1271,48723,7232,0,0,62477,19142,2,205682,44282,764,173925,1
303206,53,1935,0,88773,43,0,274,51542,8092,0,0,66195,14251,941,283667,14917,728,137585,598
244036,612,569,4932,3412,38,0,789,17402,23105,0,0,82681,55971,6262,90591,66972,851,374577,0
131241,853,79,3023,32692,0,0,508,23126,19204,0,0,126060,34501,1860,271550,30052,3785,293315,951
339328,1353,1272,0,87803,271,0,566,34775,5847,0,0,68762,8023,4363,220711,24161,2208,172899,458
174173,374,1119,2098,1790,2,0,364,16557,16848,0,0,80473,126107,6185,108302,47592,2948,386307,1561
209365,1324,25162,1320,153202,0,0,268,27117,7247,0,0,79666,215842,3821,43992,128116,5977,68364,2017
240177,74,1577,45580,72609,66,0,91,25404,11145,0,0,88180,11371,6589,188774,18601,389,262173,0
341936,22587,0,0,25327,41,0,1007,130827,7709,0,0,4622,187,113,33989,2588,27559,372617,1691
128051,1961,13280,4805,1917,15,0,469,19002,6700,0,0,140730,71691,1625,42790,82664,3808,452349,943
252133,579,15,51,135759,15,0,44,32190,5101,0,0,85576,10297,41535,245948,146947,1243,15336,31
204061,2154,0,0,88582,0,0,240,31542,3469,0,0,186152,58686,0,49435,30321,1976,316182,0
191634,3771,17147,0,389,2172,0,1203,15803,7638,0,0,183724,119863,2032,77195,47592,11438,280508,10691
574079,932,636,0,34956,364,0,270,41414,3370,0,0,2842,0,0,198912,12514,4204,92899,5408
127681,1621,3854,0,33603,446,0,16411,18145,13209,0,0,193091,139947,4942,99063,34071,3298,282903,515
251305,1282,355,4482,15672,0,0,261,23966,12783,0,0,57026,25294,2,243597,23347,1733,311384,311
182650,1051,4616,1853,2084,2192,0,5411,26627,27052,0,0,98322,25034,28221,112159,88878,1727,364503,420
379951,284,0,0,86124,2305,0,1863,13831,4031,0,0,28890,61614,0,180666,33415,1141,177428,1257
124080,5064,304,0,169877,0,0,449,34818,1836,0,0,217306,40060,6022,100615,52795,12253,206910,411
164933,2955,0,0,49844,111,0,765,50464,6032,0,0,140558,2479,0,130809,58175,4204,361202,269
203060,333,38,580,164011,0,0,491,33530,14073,0,0,36135,6112,2377,425965,14436,199,71435,25
353539,590,0,0,73451,565,0,445,37137,4172,0,0,18784,65631,0,164595,57430,1426,194525,510
217594,2669,2586,0,0,184,0,180,21611,5853,0,0,91985,50514,2246,430050,12044,3458,130394,1432
236470,479,819,670,437,30,0,154,72190,1986,0,0,140636,1513,5468,424818,65014,827,20873,416
482625,674,179,0,8637,129,0,5576,69785,8385,0,0,7524,175,0,211987,32970,1293,142178,683
431154,2929,8282,0,18421,1258,0,7740,42598,23332,0,0,129876,3665,201,102282,4255,2702,194096,9
298742,6305,0,0,0,287,0,664,92043,6512,0,0,3568,2054,0,64110,4703,10812,481525,1475
183394,2652,666,2923,163464,731,0,3531,65962,15904,0,0,106670,15248,4223,308731,68612,8235,15109,6745
206119,1787,2651,526,135489,74,0,344,8075,3169,0,0,152082,127092,26161,37088,59651,2421,209826,245
156882,1009,6581,3737,4274,669,0,2578,13561,16786,0,0,80489,31818,44068,82450,42255,1437,484149,57
379773,611,0,0,59745,80,0,1285,42456,16150,0,0,36039,28133,60121,288332,7604,762,48641,3068
599281,518,420,1296,18250,7,0,419,28115,8408,0,0,50112,18958,801,126979,14150,1540,101708,1838
256893,1302,3923,7511,11568,417,0,273,14322,6560,0,0,137778,123976,3840,129451,33030,4103,235677,2176
245976,575,103,3109,136482,23,0,378,30572,22410,0,0,52931,41004,1864,258354,24396,1684,152677,262
131307,130,511,0,42973,0,0,295,20836,1755,0,0,417055,1912,0,66717,34570,24818,187337,42584
280712,2789,0,0,111296,20,0,147,8882,15132,0,0,146039,14735,1592,196743,10978,8744,169326,5665
326904,858,365,0,82925,21,0,200,42712,10333,0,0,35368,4094,1386,256931,10489,1318,198519,377
384752,2887,7171,0,15963,1649,0,8040,55127,27748,0,0,147640,913,206,88449,3945,2697,225613,0
370247,7,0,0,10187,6098,0,5446,20009,7361,0,0,13732,8689,92,137182,49807,75,343540,328
135137,691,1603,0,94733,0,0,36,76489,5810,0,0,242374,10555,0,178710,62513,2217,160750,1182
303010,166,2403,4550,98624,191,0,255,76908,19821,0,0,51990,26431,15992,120151,39772,3163,199860,9513
187854,9837,46118,0,111229,0,0,130,17168,9570,0,0,164076,14727,0,213351,58406,27008,111012,2314
257561,704,463,0,17775,194,0,1074,47457,10144,0,0,116925,31293,17,276758,49385,1120,160791,1139
228744,1277,0,0,58136,122,0,953,64656,8515,0,0,144089,16080,235,200008,40008,2234,207503,240
264312,242,889,3666,61148,0,0,111,13263,3852,0,0,58172,96528,56617,348572,15682,639,49043,64
217470,2422,3130,466,44102,20,0,217,17335,6896,0,0,101159,79593,12628,74331,54203,3247,355105,476
112473,6253,121,170,74578,0,0,149,4875,111418,0,0,89545,12731,275362,10618,52037,9983,212487,0
214591,972,0,0,5086,373,0,359,61311,287817,0,0,3520,0,0,235227,19828,1434,140162,2120
174510,1134,1168,0,63103,0,0,396,52605,7249,0,0,306992,24461,1551,300655,9275,1612,24826,3263
339017,1823,1580,0,12,0,0,118,190053,38983,0,0,0,216,0,213511,1101,2155,184231,0
