building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
79412,633,0,2454,340363,6683,128178,4838,0,33234,0,0,380593,80579,0,16178,0,318,893001,0
470237,22515,61951,3618,41269,0,0,6708,76116,42136,0,0,131162,0,30972,236172,0,54894,673496,0
410326,13527,9831,0,11916,0,567,8062,0,3066,0,0,275149,515441,0,81346,0,16603,527913,0
946029,2095,0,0,0,3649,0,8503,15910,73064,0,0,5130,14413,0,396346,0,0,364684,3643
402238,0,24515,0,5097,662,0,12516,10796,22276,263899,0,266277,2992,0,360628,0,0,604965,0
645613,0,0,0,77495,0,44062,4594,321,8913,2617,0,138971,143520,0,43586,0,0,840629,0
476724,0,6622,0,12294,274,5285,1252,12446,7285,0,0,403785,114825,0,246722,0,0,672084,0
563787,0,0,0,65460,0,0,242,770,945,0,0,1186,622446,0,0,0,0,718609,0
548483,960,0,27124,234343,0,17748,43873,39506,50188,0,0,162981,2152,0,161467,0,2619,500375,0
713352,0,0,0,88873,7802,0,5722,5853,22416,0,11256,0,42512,0,65587,0,0,883349,0
1045109,0,0,0,4699,0,0,4439,29841,309,0,0,11381,0,0,279606,0,0,493755,0
621101,20132,0,0,8586,0,5355,2003,0,8224,0,0,236890,68914,0,81909,0,12389,636151,3841
481466,63208,0,0,95775,12953,7201,23584,6591,32623,0,0,288183,55079,0,75031,0,0,734685,0
720293,18445,0,0,90173,0,0,3811,28468,46407,1956,0,131117,7058,0,476606,0,0,438915,0
166877,0,0,28682,99890,5237,1579,6348,7052,18501,0,0,604143,61161,0,40646,0,0,796515,0
253801,57519,0,4881,72251,80,7694,2655,78789,91485,0,0,413188,1703,0,0,0,0,416091,70538
537910,0,6506,1562,140369,2130,3073,21246,0,24317,0,0,98525,15714,0,47972,0,0,882586,0
794778,3103,0,0,3407,0,0,13889,193169,23552,0,0,120407,0,0,314244,0,3824,466375,0
717083,13046,0,0,36214,0,0,8024,19167,7189,0,19583,105396,123745,0,486,0,4828,0,0
505036,1811,20269,0,158810,0,43970,3862,0,12231,0,0,146963,20951,0,96813,0,6360,782296,0
445287,1188,0,0,36773,247,0,4205,0,8204,0,0,336940,240346,0,30941,0,0,670097,0
411962,1434,0,0,102787,10148,0,20911,97644,39712,0,0,155252,61645,0,109959,0,1853,725772,0
490402,0,534,0,14439,7879,6593,2900,365,26348,0,0,220093,44546,0,217078,0,0,805367,0
276487,62663,29667,28939,4451,0,168974,7492,906,33840,0,0,453872,16475,0,230030,0,32438,517043,0
50555,0,10692,45134,92878,0,7860,7072,487,47242,0,0,722369,3735,34829,141823,0,0,794655,0
8083,11428,0,0,88568,4463,24684,6546,2568,10803,0,0,568299,149554,78398,145921,0,671,759091,0
83288,0,0,0,212027,2440,127765,1516,0,25044,0,0,538105,170768,0,14131,0,0,779625,0
561007,1188,8583,0,0,26107,0,7002,3128,56646,0,83396,168329,63030,0,76221,0,2066,775554,0
529558,4430,6037,21887,28593,1043,1563,7978,101117,62383,0,0,88800,13336,0,73187,0,3748,853767,0
166377,229,7381,0,22132,19305,56899,4365,908,21323,0,0,627057,54199,0,125996,0,0,750442,0
472358,0,12780,0,7430,0,0,18794,18420,22253,0,0,280441,267062,0,65225,0,0,710757,4437
739933,1927,23320,56421,17173,0,327,1046,1115,33492,0,1183,289903,31395,0,2459,0,619,4607,0
781082,2619,0,0,63389,0,1394,6265,4736,18834,0,0,105476,46158,0,122831,0,0,802226,0
609914,4352,995,0,131383,0,276,1034,1977,1087,0,158336,24711,170063,0,19654,0,0,827834,0
957882,0,0,0,26926,0,0,2469,0,12983,0,0,16218,107875,0,106496,0,0,745355,0
821488,833,0,0,143947,0,0,7311,20927,13330,3652,0,82891,0,0,351774,0,0,533148,0
748926,15799,0,0,0,7654,0,16040,176599,27611,0,0,6556,0,0,191954,0,5913,503952,0
690881,22263,0,0,30702,0,58976,15019,0,7409,0,28562,158520,162365,0,191927,0,0,528301,4088
612692,117809,0,0,107989,12558,240,1141,134266,16972,0,0,3942,11220,0,84352,0,36855,736214,0
513571,1368,0,0,70194,9695,0,5047,1364,32577,1261,0,352434,183429,0,53681,0,0,734189,0
490308,0,0,0,123901,0,0,2527,0,5961,0,0,70565,238767,0,134386,0,430,812467,366
240610,0,0,536,170672,4328,2791,12793,4512,47402,0,0,414538,25215,0,64991,0,0,847286,0
2915,0,189,0,105093,0,29824,92,0,9598,0,0,1138975,10718,0,55101,0,0,627991,0
118496,0,0,0,117582,0,0,373,0,11403,0,2696,664900,32787,0,0,0,0,703238,0
1052656,0,0,0,8922,0,0,1227,22969,25229,0,0,25185,36637,0,263941,0,0,412956,0
165978,0,4170,0,66399,0,34736,0,0,5773,0,0,552351,308739,0,8212,0,0,667061,0
260442,0,42976,0,203016,457,0,5584,646,14642,0,0,298219,138779,0,85372,0,0,832865,0
0,0,40808,3344,88904,0,0,1454,0,11098,0,1200,810241,31164,0,259317,0,0,729398,0
651309,5292,0,0,96785,0,0,5321,16092,2337,0,0,15884,334510,0,29771,0,0,646327,0
489228,28322,5631,0,131989,411,0,0,9116,14922,0,0,68209,246421,54623,57142,0,0,828404,0
329751,12162,10726,0,0,0,0,13785,24119,30744,0,0,508973,67163,0,148662,0,0,697234,0
742312,0,0,0,95636,918,0,1289,15197,1567,0,7889,35057,138931,0,82584,0,0,836737,0
427748,0,26736,0,106919,1463,0,5886,70241,19759,0,0,293672,46532,0,102974,0,0,515875,0
483915,0,0,234707,49626,201,0,1440,933,26081,0,2081,236953,191493,0,0,0,0,585641,0
619986,2322,0,0,24391,0,6410,10376,18787,18837,0,0,112256,208830,0,22317,0,0,774423,0
327828,3474,25597,0,167325,13573,248470,20422,1818,37725,0,0,185477,68024,0,68911,0,354,610835,1303
256393,0,0,0,61757,647,77142,2458,0,28577,0,0,571554,194158,0,23335,0,0,650251,0
502272,0,9065,0,151058,6013,0,5107,0,35980,165554,0,111835,61937,0,66983,0,0,858868,0
567605,5458,0,0,107281,4216,0,3960,7778,10983,2582,0,40725,341785,0,178058,0,0,548399,0
713374,682,0,0,20492,0,0,29345,5173,49938,0,0,191841,28426,0,467393,0,1062,358763,0
103472,246,0,127475,106982,25742,28927,46123,1015,40080,0,0,361940,137446,0,57599,0,550,786815,0
230405,0,0,0,154933,10960,0,33583,0,37578,0,0,282188,513566,0,0,0,67216,609631,36988
217420,0,0,0,70904,206,17234,28393,14062,11390,0,0,447077,196725,0,78924,0,0,706034,0
237065,0,0,0,28165,2688,49200,965,2506,15718,0,0,556190,149358,0,39097,0,0,690571,0
368137,0,11871,4802,80332,832,10420,2149,2296,5788,0,0,527840,176300,0,220564,0,2253,554580,5144
274322,16584,0,0,100310,2963,57210,4481,19435,27940,0,0,441803,43127,0,25620,0,273,708156,160
770018,9043,0,0,51401,0,0,8224,5476,747,0,0,67209,234808,0,28319,0,0,536631,1619
503896,239,0,0,111722,3677,0,2948,282,14798,0,0,199767,83660,0,69228,0,0,874710,0
706270,1004,0,0,37597,4544,0,8939,6554,47519,0,0,6380,12050,0,201334,0,13037,741753,15527
500778,22742,21157,6537,10218,0,0,2678,0,5136,0,0,131593,404870,0,602,0,0,685704,0
703028,34593,3356,0,8162,0,0,13241,20180,12448,0,0,26372,198553,0,51889,0,19185,738472,0
334440,8870,29864,28658,72680,10457,9825,661,420,21167,0,0,349696,136696,0,36691,0,5749,819094,0
727639,13590,0,0,8135,473,0,4647,10451,18776,0,0,106079,168825,0,590,0,0,602827,0
458317,10063,0,0,116966,7485,0,3721,20253,35318,0,0,174724,65261,0,39871,0,3496,861982,0
482040,27432,0,0,103599,5710,736,16887,3462,33937,0,0,218293,3399,0,194509,0,10753,676659,1559
792821,0,0,0,14366,0,0,2634,90559,814,0,0,9117,236866,0,69168,0,0,743874,0
471081,3580,0,0,26592,0,0,10627,16684,6190,0,2403,131101,456391,0,3412,0,0,634577,2398
482762,3091,2337,0,46078,15100,36874,11004,1787,26192,0,0,415926,160220,0,64452,0,0,647173,0
697421,13378,0,0,107171,0,0,0,5923,20738,0,0,7146,185181,0,231064,0,27953,642407,0
294385,18664,0,0,48474,0,5957,5962,979,17442,0,0,397001,209598,0,16593,0,7532,661438,0
701263,2750,2813,0,9132,0,0,5375,7425,5319,0,0,64368,603906,0,9907,0,0,562558,0
764710,7442,198423,0,25028,0,0,1312,45164,4961,0,0,120588,0,0,227233,0,6003,465140,0
743760,0,0,0,1172,0,0,7183,0,2703,0,0,83994,390210,0,129373,0,0,614835,0
568548,0,2899,0,42684,0,15223,5651,1288,5475,0,28224,218060,136624,0,128988,0,0,807427,0
394762,0,4852,0,81809,0,0,708,0,4446,0,0,475630,76099,0,66284,0,0,567555,0
826425,0,0,0,66873,9154,0,13672,3805,12346,0,0,8273,62875,0,68118,0,0,848917,0
721192,0,0,0,5736,3751,5947,30656,4888,13296,0,0,165237,74633,0,241532,0,0,693527,1786
447272,2514,0,47668,46491,1467,0,4792,0,2881,0,0,263542,428618,0,1834,0,3278,674325,0
779825,245,0,0,38896,0,0,0,196,0,0,0,1308,341473,0,155046,0,0,549138,0
751527,13206,14467,0,20021,0,0,20331,998,21472,0,0,71098,101845,0,150857,0,0,801751,0
513576,2446,1441,2249,138678,22432,0,15443,0,27096,0,0,26921,277974,0,15397,0,1906,810484,0
512145,0,0,0,0,0,0,0,34236,6223,0,0,339605,334154,0,152045,0,0,510706,0
725301,0,0,124615,33550,0,0,6002,5055,3807,0,0,20241,349854,0,211038,0,0,502478,0
400320,0,0,0,45500,0,13117,1367,15034,98408,0,27012,301158,15673,0,0,0,0,443014,83606
125709,16520,0,0,354471,1429,38082,10032,53526,74493,0,11929,91323,48631,60019,130747,0,134,723172,530
704852,0,0,0,90331,2532,0,4797,3411,19991,0,0,47788,364333,0,21673,0,0,721185,0
653249,0,65297,0,35705,0,0,25635,13644,7735,0,0,165042,440438,0,30896,0,0,533900,0
257152,19095,0,0,164722,5183,0,13043,11971,17420,0,0,245962,165507,53042,7052,0,0,821740,0
582262,0,1032,0,87228,0,0,834,0,2083,0,0,29769,495021,0,1947,0,0,578806,0
845007,7608,0,0,0,6877,3495,4741,1830,52444,0,0,97026,18444,0,109521,0,7814,785013,0
939254,0,0,0,199,2413,0,8132,42645,65206,0,0,565,5671,0,396983,0,0,376264,0
189304,4133,0,0,123763,0,82559,12772,2031,23682,0,0,474838,295403,0,43936,0,1171,604671,151
183350,0,67184,36934,6350,0,76158,4551,5797,9119,0,0,704831,5041,0,217262,0,0,616094,0
497486,0,0,79078,18157,4442,0,0,4172,8343,0,0,299512,0,0,117211,0,0,814812,0
467245,0,0,46438,204772,343,22893,1196,0,22724,0,0,402917,37456,0,0,0,0,658878,0
262401,0,0,0,112588,0,0,6753,20704,4108,0,3428,398175,226381,0,0,0,2778,656648,2721
2276,5635,4410,0,53892,18592,1314,2441,1396,20842,0,0,502863,145024,0,28351,0,0,859683,401
962098,0,0,15531,0,0,0,0,11252,0,0,0,0,2875,0,292274,0,0,584088,0
40767,0,19235,0,62284,750,106629,1041,0,9693,0,0,628382,32153,231169,27653,0,0,810125,0
299099,42546,6656,1180,61851,2725,8715,16851,7372,27621,3518,0,382492,47930,0,175074,0,0,749057,0
57237,0,155739,9287,214180,0,0,5369,13675,16348,0,0,671027,50484,0,110490,0,0,551635,0
228310,0,115864,0,128199,179,0,1410,0,1446,0,0,537407,144511,0,248499,0,0,576423,0
0,0,0,0,157126,0,163885,0,0,27461,0,0,660082,44770,0,59781,0,0,782184,0
520905,0,16914,5784,142408,0,9626,0,2677,27044,0,0,160409,303957,0,0,0,0,658343,0
678016,1037,0,0,17181,51513,0,6792,16909,59762,0,0,137760,33778,0,126801,0,4402,598066,7750
478526,0,64525,0,3703,0,0,18119,0,25839,0,0,231975,149987,0,149642,0,0,831238,0
505243,8865,0,0,2861,6623,0,30513,28208,55342,213047,0,70169,0,0,139246,0,0,691268,0
446906,21157,0,244,85679,3363,0,8255,206044,24219,0,0,165791,43405,0,37379,0,2543,806508,3937
712012,10362,0,1638,80812,0,0,5690,0,395,0,0,2402,290940,0,90221,0,10790,659979,0
138772,0,7209,0,269176,0,115919,3018,0,45617,0,14168,97159,45876,0,63022,0,0,852283,10367
201242,0,3320,18031,303486,10225,0,8490,15020,30032,0,0,394393,39737,0,256360,0,0,683108,0
352364,44,0,0,209815,12841,0,5070,7508,46342,0,0,98954,86331,37252,206649,0,193,738954,0
969392,0,0,3060,48735,0,0,339,15535,336,0,0,45540,3825,0,267938,0,0,621064,0
419962,1775,41767,0,30250,0,0,1352,0,27968,0,0,397317,21024,0,71425,0,711,764607,0
468564,11585,55575,0,211047,718,0,2602,20333,23299,0,0,31468,243640,0,79748,0,0,684552,0
369136,9507,0,0,47904,6497,565,5603,67465,7642,0,0,397548,25763,0,115297,0,6663,890058,0
136569,0,16803,426,43155,2661,324131,335,0,9723,0,309569,410254,15210,0,30213,0,0,558478,0
399335,1042,0,695,299398,7139,15827,29081,209,30424,0,0,65537,94185,0,211360,0,1695,664454,0
222581,0,0,0,7906,486,0,338,0,13109,0,0,506092,461842,0,0,0,0,730958,0
205841,0,0,0,43494,11298,0,1921,16932,33588,580794,0,151042,406692,0,9476,0,38876,418783,61665
172910,56042,47707,199697,225420,8742,11035,3850,464,41150,0,0,136830,176325,0,23468,0,33797,777392,0
266193,0,4657,0,11404,893,22186,13598,0,36241,0,236654,365603,50801,0,48063,0,0,898651,0
772790,0,0,0,0,0,0,4971,1660,3398,0,0,0,183149,0,11517,0,0,967830,0
193374,11095,0,0,204626,3315,3780,15109,12194,62614,0,0,365073,243077,0,20811,0,0,672417,0
668001,0,0,0,36416,235,0,2927,0,4829,0,0,39607,541216,0,673,0,0,480677,0
436965,0,6698,5936,112329,921,93210,3045,610,33536,0,0,336111,10979,0,94651,0,0,805167,0
22121,0,7566,29795,62350,671,236,790,0,17628,0,0,787562,19295,0,166226,0,0,866662,0
582243,0,62035,22243,0,0,0,5156,18377,4038,0,0,237345,232704,0,300420,0,0,500972,0
331143,0,31513,0,284017,214,1861,11305,13204,14328,0,0,152445,74912,0,26778,0,0,856179,0
790872,132,0,0,6920,0,0,490,71592,4839,0,0,3032,1373,0,276469,0,479,678965,0
317974,203,0,0,3312,46,0,8163,9931,12964,0,0,515367,209093,0,0,0,644,546509,0
234230,80004,0,0,99967,2199,0,9915,16510,15914,0,0,375874,122354,0,232549,0,387,694884,3288
268634,32291,0,6481,65466,0,51503,24246,38937,28127,0,10923,319380,109104,0,95538,0,0,669281,0
464388,0,0,0,13905,0,192,2252,0,5995,0,0,255072,504973,0,2543,0,0,690957,0
506966,10077,0,0,7478,10539,712,4785,12454,16167,0,0,204243,51300,0,136340,0,5559,792151,4549
143563,0,0,269284,24665,467,0,16694,8444,8550,0,0,527844,149317,0,122256,0,0,631645,0
28020,0,0,0,43680,505,180275,637,0,7937,0,0,855999,6591,0,80310,0,0,715318,0
396808,7390,0,748,80631,5460,1979,9827,22675,14457,0,0,267382,36530,66080,78370,0,0,883025,0
726245,867,0,0,96674,166,0,3449,22883,4496,0,0,72669,131190,0,0,0,3178,0,0
37237,4121,5863,49481,38321,8576,2050,9669,20078,28474,0,0,658788,17170,0,192361,0,3268,737187,0
126805,0,5133,0,152256,6073,94724,6560,1158,54673,0,0,425604,7832,0,18598,0,0,937209,0
454203,73553,0,0,55,0,0,34039,67595,38599,0,18800,235624,937,0,80669,0,0,749035,12788
451684,0,0,0,31468,0,0,255,0,882,0,0,324041,352428,0,7873,0,0,755967,0
669752,4684,0,0,13435,10686,0,29335,21605,31818,0,0,80575,46990,0,54336,0,4253,837069,0
111165,4478,6847,18033,98693,124,47855,19016,43501,42514,0,0,148790,128384,23630,21450,0,3162,864715,0
715755,643,0,0,23882,7761,146,10566,18993,18555,0,0,0,163088,0,108339,0,0,700318,0
102491,7209,0,0,85575,886,20778,7587,369,29503,0,181168,369809,284489,0,31022,0,2912,708838,852
738066,0,0,0,92806,0,0,5249,1052,3236,0,0,45557,274265,1941,26983,0,0,775312,0
442715,6541,0,46049,125202,8870,0,1808,1146,19012,0,0,335630,84944,0,74280,0,3372,791039,43
759958,722,6550,5689,67291,204,0,2823,10879,811,0,0,125843,124061,0,132841,0,0,716975,898
416497,688,0,0,48565,0,3708,3757,3462,43723,0,0,611478,55289,0,86933,0,0,343059,0
239058,48561,0,41415,4869,0,4092,6139,9835,19482,0,0,503416,64320,0,95355,0,1409,787550,0
243416,0,0,0,336827,7503,0,33826,1478,21113,0,0,532834,139565,0,571,0,0,655816,0
0,0,12067,0,272006,0,222966,12943,4235,38796,0,0,400072,0,0,42424,0,0,948273,0
412705,0,8369,9724,118788,12113,1372,14893,3349,18531,0,0,205136,81359,0,39916,0,0,901771,0
770425,17589,3473,0,53711,0,0,3333,103444,13531,0,0,2597,3457,0,430757,0,3635,431558,0
0,1781,12758,8101,185507,4315,0,2633,3375,29954,1994,0,581202,259113,0,19116,0,933,826550,0
118511,1706,141,0,149762,1431,194650,62226,437,27561,0,0,612124,16351,0,57776,0,2379,708789,4770
733622,326,1620,0,94535,946,0,19670,0,20693,0,0,1291,69383,0,76025,0,532,828634,8152
819257,0,0,0,40179,0,0,0,32253,0,0,9467,62383,83635,0,60479,0,0,869647,0
378056,16225,8186,16640,37838,180,0,18551,31084,19349,0,0,321656,97750,0,131691,0,7896,849403,6143
529402,0,0,0,91471,0,0,10056,27802,79760,0,0,132420,154848,0,66182,0,0,518396,0
783729,14678,0,0,17750,0,0,19081,10790,7119,0,0,83052,19683,0,128315,0,0,533069,0
30484,192,74580,4947,360578,555,0,1452,355,33524,0,0,386950,49348,0,62517,0,520,817299,0
499511,10945,0,0,94302,1871,0,7850,11435,9289,0,0,82623,248634,0,849,0,14459,835099,0
379697,5518,57926,48567,9979,0,8509,943,93162,5253,0,0,340921,206919,0,100714,0,0,601806,0
586302,9969,0,0,61292,6689,286219,165,4247,22446,0,0,239634,23349,0,75092,0,2129,641666,0
236606,0,41835,0,235035,2094,0,4172,2482,25161,2936,0,339538,25596,0,37586,0,0,1004851,0
49181,0,0,3847,38474,2726,13504,1382,0,18004,0,0,705132,175600,0,179701,0,0,727332,0
682923,6373,0,0,36984,0,0,9696,8481,12420,0,0,41839,344096,0,241486,0,541,473277,0
404450,3714,21508,0,369386,19184,0,15431,3670,27562,0,0,93387,49921,0,52592,0,709,897531,0
544880,21019,0,0,0,0,4486,621,2536,11649,0,0,264566,129546,0,126099,0,631,672494,71939
458925,37343,0,20337,5559,129,21779,573,14497,56755,0,0,343645,11200,0,677717,0,64490,103244,0
191808,0,0,0,22654,0,237556,33731,0,28622,0,0,297667,80277,0,52798,0,0,733915,0
7313,0,0,0,32413,124,52824,14125,0,5236,0,0,859742,150899,0,57412,0,0,793180,0
146854,127,63873,14832,109309,0,38850,17350,25829,13178,0,0,598558,3151,0,255535,0,757,596791,718
294628,0,0,99668,49923,3977,0,7427,0,43735,462447,0,26888,52476,0,4956,0,0,650028,0
271784,239,14249,80495,81961,0,0,50294,830,55268,0,0,440479,15759,0,271922,0,4174,668919,5571
601193,0,19078,0,69682,2853,22340,3081,0,11187,0,0,112082,65062,0,199587,0,0,731186,0
2236,12588,0,0,0,348,0,7007,16159,745,0,0,2462,4834,0,201818,0,45170,708208,0
262954,0,0,24622,148679,3691,6899,19225,2460,21133,0,0,479555,38462,0,102992,0,0,859053,0
250890,9663,0,0,2826,1884,25426,1069,0,8690,0,111471,457648,386987,0,20380,0,10137,576993,0
779565,4733,0,0,0,19334,0,23986,134335,84402,0,0,5635,6188,0,363204,0,0,394616,26979
498316,447,33279,1700,68214,0,0,587,578,1206,0,1618,411115,87188,0,117977,0,0,657374,0
810581,0,726,0,53654,565,0,37478,0,39974,0,0,97290,72340,0,232991,0,0,427307,0
558740,6524,0,0,75232,0,1099,9311,586,9288,0,0,180922,364490,0,13177,0,3526,639353,0
525826,0,0,0,102181,3292,0,8501,2227,13390,0,0,120012,284513,0,12112,0,0,765305,0
15563,0,0,49974,243811,0,0,2097,5547,5784,0,0,869814,2665,0,106466,0,0,673152,0
669590,39224,43231,2680,134342,0,0,5798,38187,6887,0,0,123281,299,0,182504,0,7088,594537,0
974382,37530,0,0,5098,0,0,1764,10902,0,0,0,0,101614,0,283475,0,0,405024,0
454991,0,0,203384,34606,0,0,14416,0,17135,0,0,140408,284072,0,89098,0,0,737587,0
8777,0,4481,25859,90579,0,0,1732,1145,1756,0,0,779931,166511,0,83710,0,0,674511,0
119910,0,0,0,53616,2009,364415,10846,0,18257,0,0,622889,61719,0,16560,0,0,621029,0
341171,7952,33650,3529,256036,8757,0,13751,257,38576,0,0,173747,93487,1144,23522,0,1420,854319,0
168977,0,0,0,20612,760,31621,763,244,4247,0,0,457783,524289,0,5255,0,0,589863,0
953381,2205,0,0,0,0,0,2840,34841,27278,0,0,9876,27940,0,244878,0,0,660123,0
598773,29817,6349,0,60862,294,23988,4149,2623,31212,0,0,142557,180849,0,378056,0,9066,497887,0
143001,0,0,0,167544,3757,24234,5781,369,42507,0,0,545407,82020,0,21458,0,0,751703,0
380910,0,59243,16452,67,0,4024,1373,1294,4801,0,0,490711,87492,11896,151451,0,0,556152,2116
443969,0,0,0,80617,0,33226,0,17431,3809,0,0,253027,314895,0,0,0,0,655528,0
353314,0,0,6891,156608,5576,0,5411,4409,28964,0,0,317138,29834,0,44309,0,0,903359,0
0,0,0,0,0,0,79934,285,0,8541,0,0,805197,138262,0,0,0,0,684143,0
719309,0,22741,0,95667,0,0,11449,0,8378,0,0,3502,252149,0,26131,0,0,815827,0
522064,0,0,0,91454,4319,9863,4321,2279,44157,0,0,296667,75677,0,155899,0,0,698024,0
487737,9802,21993,0,186635,297,0,9354,89483,21048,0,20208,20351,17058,2596,49193,0,0,840046,0
350227,2093,128426,41386,285261,0,0,17948,97695,23441,0,0,126886,0,0,110003,0,4234,616713,0
42140,0,1645,0,17728,0,5773,1257,0,230,0,0,810021,305395,0,0,0,0,790878,0
223532,58093,0,0,2960,3276,0,1251,4478,75400,0,0,487962,162581,0,195812,0,0,642503,0
376712,0,160360,64098,184434,2937,77496,64445,1417,12411,0,18231,208808,70918,0,9271,0,465,624346,1091
438009,30841,0,0,108512,9681,0,12872,60768,33126,0,0,241688,10761,904,261898,0,392,701390,862
79217,0,0,0,72522,0,222,9333,0,5469,39669,16633,726074,82316,0,151131,0,0,722920,0
753560,16006,0,0,0,0,0,14271,5719,17580,0,0,80261,77214,0,77627,0,5889,800578,0
1055211,19633,0,0,0,23774,0,22175,45574,70528,0,0,0,0,0,239098,0,9938,441969,0
629762,1145,0,0,67917,0,0,6394,58148,25562,0,0,128166,2965,0,347907,0,481,567605,0
385176,1407,54118,0,219303,9432,230,34264,1284,22264,0,0,60631,269202,0,39661,0,3476,849045,0
396182,4693,46036,0,137883,1854,0,2397,708,20079,124046,0,195031,346,0,66698,0,1180,809609,0
344945,623,0,11123,49158,1211,3601,1167,0,3207,0,0,298847,302919,0,3764,0,0,761875,0
58990,0,83230,0,171609,0,255216,13283,37450,16901,0,0,534202,11998,0,13298,0,0,725850,0
633299,0,0,13314,84950,4884,1454,1453,1900,4294,0,0,130707,113098,0,212481,0,0,672249,50993
298907,0,3700,0,181866,2186,0,7930,19169,28988,0,25535,380121,162075,0,4336,0,0,727074,0
696940,3667,69814,0,69274,0,0,387,1225,4718,0,0,37587,241102,0,70780,0,5714,750906,0
191278,2972,0,0,29516,0,9862,19168,3455,14349,0,0,587849,13290,0,187745,0,1723,705974,0
876939,0,0,0,55906,0,0,4774,585,8091,0,0,3644,332578,0,190437,0,0,497599,0
332413,0,6731,0,105378,0,19961,2416,0,12029,0,0,391522,93597,0,89230,0,0,609552,0
818749,2139,0,27738,14576,0,773,12040,13271,11374,317803,0,4481,3428,0,37097,0,0,563026,0
276580,0,23832,6066,170428,233,1021,3248,0,7469,0,0,399134,114001,45200,238253,0,0,681787,0
766062,0,0,0,69133,0,0,481,0,334,0,0,1883,382810,0,6634,0,0,740492,0
471432,0,3831,4282,89674,490,19762,213,7917,20686,5453,0,286263,2491,0,231274,0,0,432689,0
681239,505,2287,0,84548,0,0,4019,36060,3195,0,42262,42661,413075,0,36640,0,2532,613849,0
133784,4218,0,0,140954,8218,12865,10912,11776,43218,0,0,714241,57699,0,104833,0,0,721519,0
686552,4857,0,0,143924,0,4446,3502,3351,12418,0,0,26979,152881,0,62834,0,5691,839633,0
431677,4439,0,2754,21870,4273,9031,3165,10778,12180,0,0,458378,62029,0,53855,0,10826,875226,0
690218,0,0,0,16261,0,0,10592,32115,2805,0,0,67280,33414,19262,163720,0,0,812708,0
